Unnamed: 0;location_id;location_name;year_id;sex_id;sex;measure_id;measure_name;metric_id;metric_name;scenario_id;scenario_name;val;lower;upper;expectancy years;expectancy weeks
6527;78;Denmark;2022;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;81.22983676194535;80.90174513997015;81.50775093649911;81.22983676194535;4223.951511621158
6528;78;Denmark;2023;3;Both;26;Life expectancy;1;Number;0;Reference;82.02604651144247;81.77912517566044;82.26291405382041;82.02604651144247;4265.354418595009
6529;78;Denmark;2023;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;82.12966933673675;81.88255401985329;82.36691607053679;82.12966933673675;4270.742805510311
6530;78;Denmark;2023;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.05266905327575;81.80546175500129;82.2900895608215;82.05266905327575;4266.738790770339
6531;78;Denmark;2024;3;Both;26;Life expectancy;1;Number;0;Reference;82.15489982602841;81.9178152230571;82.39075490990403;82.15489982602841;4272.054790953477
6532;78;Denmark;2024;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;82.3574526163279;82.11988290213449;82.59528446800097;82.3574526163279;4282.587536049051
6533;78;Denmark;2024;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.20786030990271;81.97024259280386;82.44466461469766;82.20786030990271;4274.808736114941
6534;78;Denmark;2025;3;Both;26;Life expectancy;1;Number;0;Reference;82.27441265309628;82.0313906089405;82.50618499748661;82.27441265309628;4278.269457961006
6535;78;Denmark;2025;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;82.57145343512741;82.32992763421262;82.80286838424328;82.57145343512741;4293.715578626625
6536;78;Denmark;2025;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.35318547236194;82.11015608369085;82.58452322181813;82.35318547236194;4282.365644562821
6537;78;Denmark;2026;3;Both;26;Life expectancy;1;Number;0;Reference;82.38665992917795;82.14202027229622;82.61254632470235;82.38665992917795;4284.106316317254
6538;78;Denmark;2026;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;82.774498121175;82.53038138106582;83.0000323914672;82.774498121175;4304.2739023011
6539;78;Denmark;2026;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.49075711068014;82.24496442868774;82.71711097601018;82.49075711068014;4289.519369755367
6540;78;Denmark;2027;3;Both;26;Life expectancy;1;Number;0;Reference;82.48787469154323;82.24296257449102;82.71785013990505;82.48787469154323;4289.369483960248
6541;78;Denmark;2027;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;82.96372511508952;82.71874139239785;83.19000317889633;82.96372511508952;4314.113705984655
6542;78;Denmark;2027;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.61704900874254;82.37095703419199;82.84725560970396;82.61704900874254;4296.086548454612
6543;78;Denmark;2028;3;Both;26;Life expectancy;1;Number;0;Reference;82.5922403974;82.35093551768239;82.83140922153602;82.5922403974;4294.7965006648
6544;78;Denmark;2028;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;83.11446829416093;82.87232122369818;83.34541866739158;83.11446829416093;4321.952351296368
6545;78;Denmark;2028;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.73383891226344;82.49048851493433;82.97200040780933;82.73383891226344;4302.159623437698
6546;78;Denmark;2029;3;Both;26;Life expectancy;1;Number;0;Reference;82.6868085551225;82.44089680799787;82.93130287519014;82.6868085551225;4299.7140448663695
6547;78;Denmark;2029;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;83.25615395493345;83.01041121839393;83.49518006024246;83.25615395493345;4329.320005656539
6548;78;Denmark;2029;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.84305088875978;82.59614764331688;83.08802054531327;82.84305088875978;4307.838646215509
6549;78;Denmark;2030;3;Both;26;Life expectancy;1;Number;0;Reference;82.7750356989317;82.52826127244737;83.01624225362112;82.7750356989317;4304.301856344448
6550;78;Denmark;2030;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;83.39134770207143;83.146426467239;83.63024946446771;83.39134770207143;4336.350080507715
6551;78;Denmark;2030;3;Both;26;Life expectancy;1;Number;21;Tobacco Smoking Elimination by 2050;82.94761392934286;82.69942634220772;83.18987196551781;82.94761392934286;4313.275924325829
6552;78;Denmark;2031;3;Both;26;Life expectancy;1;Number;0;Reference;82.83340193300236;82.57317170703409;83.07247538800183;82.83340193300236;4307.336900516123
6553;78;Denmark;2031;3;Both;26;Life expectancy;1;Number;20;Tobacco Smoking Elimination as of 2023;83.49509737459422;83.2449885471498;83.72863176044541;83.49509737459422;4341.745063478899
